mouse_identity,time_s,zscore_DA,behavior_active,distance_head_res__head_int,distance_head_res__hind_int,distance_head_int__hind_res,distance_hind_res__hind_int,angle_head_res__head_int_deg,angle_head_res__hind_int_deg,angle_head_int__hind_res_deg,velocity_resident,velocity_intruder,frame_idx,hmm_state,hmm_state_smoothed
n6,620.6,0.1991930942035486,,6.896186756540307,7.377279238546333,2.687529569393403,9.34979578846606,112.49621322568944,141.34670249564144,108.8302433832518,8.030747961662884,1.34268078103755,4366,1,1
n6,620.7,-0.1016403800983532,,7.329321638386586,7.454813734618557,2.8819976724382244,9.316904440253722,115.25638166368527,140.85264798821896,114.01979446170884,7.828069094076742,1.2338636197709336,4367,1,1
n6,620.8,-0.4391888638264047,,7.742755921273268,7.483966766458331,3.21807256610908,9.20643201249339,120.09274841580614,142.5892766203117,119.87001026486678,7.505058603950283,1.3397101399914986,4368,1,1
n6,620.9,-0.1294367460304751,,8.217187567833896,7.466811676000315,3.696024915396528,9.077785767392712,126.64635376756816,145.8838189827443,127.16111919751614,7.078175588058215,1.4369500475169112,4369,1,1
n6,621.0,0.0780282669195963,,8.707557499025091,7.395056073805681,4.242531364097647,8.919672016669153,136.03239770767138,151.41591067194517,136.08479145430692,6.670653293777104,1.669559531046522,4370,2,2
n6,621.1,0.0907992020518275,,9.181828775544531,7.278323038255173,4.789231941479512,8.591872842267813,147.16729078018017,157.84497558966763,146.12930008630246,6.160396358390113,1.903256369489555,4371,2,2
n6,621.2,0.3394790302196634,,9.663549284317542,7.143402671517331,5.371488664915472,8.175435922879798,157.87268427778136,164.95610691670956,156.12391595749625,5.642398074047016,2.28261259060236,4372,2,2
n6,621.3,0.3136996993726701,,10.226770772252628,7.129725031263845,6.071700255668008,7.821207191348302,170.15398591197658,173.31747512130406,167.31231635805244,5.4623738099953565,2.642331920315312,4373,2,2
n6,621.4,0.5567217652890364,,10.81849580109864,7.252167090996322,6.807331395237083,7.5185581234174945,178.04369005328437,178.7015464598025,176.74441329101091,5.123960178819617,2.876059271141938,4374,2,2
n6,621.5,0.7634039221257412,,11.430006665775856,7.40472452985111,7.51002420249363,7.186813742189002,174.83547197637,175.91382254459756,174.3053040886517,4.400631999660368,2.955143408330931,4375,2,2
n6,621.6,0.800432091025916,,12.076745547203132,7.633734958551491,8.191479117269292,6.866850905409806,169.10462568113064,171.2840021784442,166.47412728429384,3.590954002723469,3.0326386605802518,4376,2,2
n6,621.7,0.923188185122158,,12.753824629157046,7.887971092276923,8.81568997396968,6.504625396116754,166.3481982297601,168.89665667967017,160.43623397246003,2.5449578757372677,3.3987159915832774,4377,2,2
n6,621.8,1.1881691054394057,,13.469535916044054,8.119398611883721,9.42480945662014,6.154902342975845,164.65465490702434,165.87561121727117,157.1690571526745,1.700310384294356,3.81313703424774,4378,2,2
n6,621.9,1.1469601779559666,,14.229214706949778,8.364427598070758,10.077531522044424,5.929356317135562,162.0843089342426,162.9971511249314,153.56312824951402,1.251374252417668,3.8075348861447607,4379,2,2
n6,622.0,1.328766209486018,,14.92279970517995,8.612626886017281,10.651808169394554,5.7359448249390725,159.88402482896907,161.49958164970406,150.16055714785531,1.0719746026499857,3.554240067807501,4380,2,2
n6,622.1,1.6837156634086732,,15.575682767427704,8.899786948099607,11.136781437799018,5.590008318419431,159.87265941143914,161.58396431565745,148.72264418208536,1.1647328796927474,3.3377780021836823,4381,2,2
n6,622.2,1.5739586341949807,,16.209887055869267,9.22530770331889,11.5922041394553,5.504673018695439,161.3584822436694,162.5361087266004,148.8177998931866,1.216041562251484,3.10188700273607,4382,2,2
n6,622.3,1.155047553730735,,16.760742930707313,9.501702738434902,12.024155795916323,5.492593961162394,160.6929326089488,162.3252868451516,147.74679104298167,1.0507556453633566,2.775130155278112,4383,2,2
n6,622.4,0.8443370832157632,,17.15885865200766,9.692903307965446,12.341308631035831,5.4807732654801,159.03180729792308,161.4497028653767,146.3110041464712,0.7483960450384373,2.3926507783779742,4384,2,2
n6,622.5,1.0429266995738995,,17.410612466392287,9.82478236183154,12.556559078056567,5.458146179747036,157.21766596130254,160.15629278534857,144.75008627007296,0.4664489825192134,1.9316446045854048,4385,2,2
n6,622.6,1.24489020952353,,17.602592220816057,9.953492099359066,12.7215842304749,5.409248742653947,152.84777870248683,157.2564384967451,141.14447139047627,0.2776384882747135,1.4799121870670284,4386,2,2
n6,622.7,1.7111904868066907,,17.67382355799002,10.123427157953351,12.77332420667406,5.38682449234175,150.33618330439845,155.1563242100304,138.76510363421474,0.2808979418331605,0.9631043020543574,4387,2,2
n6,622.8,2.4152372703085723,,17.666541990502434,10.400654743683733,12.70382699624017,5.431020528889043,147.09719784006347,152.6831952628748,136.0669704161942,0.6483259575392414,0.6582534941372656,4388,2,2
n6,622.9,3.2761046755010725,,17.530834316048406,10.724334198344508,12.53099031455474,5.527647503985648,143.28860515210727,149.8866453614313,132.13778363979546,0.9816047668210676,1.6554299805373387,4389,2,2
n6,623.0,3.5059987464426907,,17.329592942369537,11.097594527755437,12.339805276702124,5.732681922883275,136.98690504083424,145.35074601671226,126.27037765578253,0.9662742049506324,2.58841376234679,4390,2,2
n6,623.1,3.090164670973599,,17.054627596074482,11.519498579270214,12.121991751599454,6.065029445388222,128.1360274716222,139.55893458898618,117.78190324253308,0.7798080510089564,3.5951380581753867,4391,0,0
n6,623.2,2.740312561176771,,16.61726989699985,11.880143510034651,11.821605382500852,6.42532833394812,118.2311588910203,131.3861138711257,108.88930595007736,0.8649250227046702,4.508528129610162,4392,0,0
n6,623.3,2.6165156690539604,,16.077332127829898,12.21651132371708,11.460399449421216,6.800000989268639,107.38063003005288,121.47144339137338,98.88364767643904,1.0288104116783678,5.194622603557911,4393,0,0
n6,623.4,2.595668078891515,,15.440023698755684,12.580706108885288,10.989372872393416,7.162571246966346,92.52334532103345,108.10121189986978,85.11414939232404,1.045959230201818,5.94407434018765,4394,0,0
n6,623.5,2.297695496155991,,14.680829740294907,12.869556917116435,10.485228829163828,7.516896291413774,75.21015384269151,91.72285670362618,68.8002468944221,0.9995734030343576,6.688536421384312,4395,0,0
n6,623.6,2.0466272150671205,,13.885062424618065,13.076558402237971,9.99416260260069,7.817781556835527,57.52662975209893,73.9844775195761,51.99405925678593,1.058860094309004,7.339646954086805,4396,0,0
n6,623.7,1.974217716264285,,13.051770593239793,13.2492255314443,9.509023680443567,8.11516021227224,42.67328281534742,55.94385593528699,38.26921758876466,1.0445494512980964,7.80717798350938,4397,3,3
n6,623.8,1.881832254101794,,12.18339865524732,13.325501070089675,9.035667077691135,8.360613095256467,28.679088658819467,39.75722793559453,25.172684780203586,0.984568768466308,7.739689083688241,4398,3,3
n6,623.9,1.3773882702456328,,11.385222776207366,13.352571568332394,8.604921923736573,8.586182887628263,16.7722041853595,26.55446046493265,13.24264886655888,0.9932468313579372,7.231271074030404,4399,3,3
n6,624.0,1.076117164200576,,10.638217763124253,13.406005770521746,8.201376750261243,8.864771562453575,2.516382507948265,13.88400643330101,1.1525241953486614,1.0953885977748563,6.596638653104188,4400,3,3
n6,624.1,1.0364065247831988,,9.91907528868892,13.47108172108983,7.772187419776778,9.172633485637732,13.068393997939069,1.2903107448226194,16.918619785531405,1.2149779598542598,5.928060652711631,4401,3,3
n6,624.2,1.089304605357916,,9.45630514176551,13.778922893219812,7.321236150747977,9.511445224525746,30.74476648385931,11.415649539214655,34.842513668304264,0.9781992380514136,5.627610112150358,4402,3,3
n6,624.3,1.1695986551242288,,8.665568084707095,13.646201751024543,6.853173153455611,9.862482931918622,45.807347265126026,22.344507274478985,50.88059349385435,0.5329397381651777,5.660317434569835,4403,3,3
n6,624.4,0.6979331455922752,,7.9271708776415135,13.429523487155905,6.384198286442261,10.107326632247023,58.63380404169638,32.07477912858488,64.3216165404288,0.2561973390467264,5.424095376394117,4404,1,1
n6,624.5,0.4300578362144981,,7.232473029208004,13.104684022049572,5.869487492292036,10.25473579749024,68.39214349135854,42.42038946140224,73.95778940551389,0.119420451054975,5.078109658940968,4405,1,1
n6,624.6,0.4323819961784437,,6.574349982661214,12.715492829155984,5.289464473816703,10.30734790591712,77.06941089421274,52.09713561174184,82.52915124449981,0.2491368910398219,5.071660693030229,4406,1,1
n6,624.7,0.3458608080531286,,5.958873160266152,12.232479551221273,4.582470513619985,10.218270132859535,85.22618520325157,62.548583528513575,89.556784066398,0.2181744297908959,5.343729732872879,4407,1,1
n6,624.8,0.7561658364828063,,5.476630970312228,11.675174187032852,3.816222788524776,10.009598973112306,93.21242117876012,73.0723140175689,95.58671748236486,0.607398335883864,5.624387341180404,4408,1,1
n6,624.9,0.743703580419294,,5.227840098456247,11.068747380156095,2.993183166066063,9.680195720277876,101.3668264199662,83.20884642278818,101.60811618317904,0.9766371755933952,6.047103407354388,4409,1,1
n6,625.0,0.9162119628313996,,5.304972906478669,10.45720804334887,2.196676299477756,9.20801685299408,108.96686029077756,91.96566401043448,107.53584163600205,1.2493481691303303,6.624123415462991,4410,1,1
n6,625.1,1.006733018056042,,5.691910861699517,9.889797884320137,1.594969406463388,8.662407221120413,117.25809813514356,100.00913305335294,114.47161251398325,1.5538625330988105,6.78677928952507,4411,1,1
n6,625.2,0.4209431775097591,,6.273456095328432,9.41010826596511,1.5403592140822555,8.072513741519602,124.3929566227466,106.67659853331084,120.3328689340438,1.7633189190361127,6.550924569922655,4412,1,1
n6,625.3,0.5450019982385701,,6.996989897244334,9.011462518914554,2.067084534109649,7.4490688220390355,127.72116278680572,111.33802294231216,123.47179982906636,1.8358297416588083,6.707466122342816,4413,1,1
n6,625.4,0.5925983931480089,,7.852148079054213,8.699853570502025,2.9085858411584056,6.814864806913262,129.96975084798447,115.35821180180515,125.75358371898466,1.8455294884246056,6.972676465466912,4414,0,1
n6,625.5,0.70907873326186,,8.736196905738291,8.479372389465365,3.8041733382314793,6.234597764111776,132.38884807704147,119.0762018704628,128.5406540030134,1.868502409823632,6.847355947738276,4415,0,1
n6,625.6,1.0803659920684807,,9.607033319516477,8.274309444483373,4.667438690592348,5.613056436524824,137.0891066764624,123.89042376923436,132.87518393657018,2.0876246037876145,6.669342239156767,4416,2,2
n6,625.7,1.1093743277105166,,10.516808889585022,8.20268206791699,5.527276844043275,4.996815252895165,140.43134358912656,127.32691555721482,137.05109183384195,2.231616403794049,6.4114535165134345,4417,2,2
n6,625.8,1.0504020896028246,,11.399455469901808,8.233601870743872,6.321629766998751,4.46723581328141,142.5316103990384,130.40842245269928,140.2360731712132,1.8423234726754936,5.694357887592478,4418,2,2
n6,625.9,1.0441995051338442,,12.16840007543572,8.294045731424136,6.960003034454665,4.033746219366113,146.01608067756268,133.48730806973094,144.8947084840422,1.5305048209253804,4.757961367279007,4419,2,2
n6,626.0,0.95414300035333,,12.901222525782243,8.427578205463684,7.51993095502476,3.668494273020426,151.28666317272965,137.10513391948083,150.7149617774786,1.521315747366917,3.808179662285947,4420,2,2
n6,626.1,0.7767530229729745,,13.566233399641357,8.584139447175634,7.971054084680661,3.3903321445835264,158.58519423853127,141.05481131221515,158.44565498596944,1.4197063488459885,3.210116749978715,4421,2,2
n6,626.2,0.6366440870444952,,14.221090231779296,8.741317051024021,8.38644733002582,3.153786655864373,166.89652323012052,145.41818778751187,167.98845928080715,1.576887114463626,3.106288192796009,4422,2,2
n6,626.3,0.4972771222872619,,14.9247058513453,9.013647197756477,8.861271155169597,3.046322053940296,176.41306408155583,149.98408031831065,178.55971947118792,1.9940472968721816,2.99091416881035,4423,2,2
n6,626.4,0.4732494662071577,,15.644307414851763,9.396994662400536,9.359345656009612,3.1486230127025805,173.11176232201632,156.24387344608772,171.1950839136883,2.3240262621426413,2.770738306520386,4424,2,2
n6,626.5,0.4169179062039577,,16.343260299564925,9.838262507437916,9.8815686194647,3.3962769196393365,162.8553227288338,162.5283335688553,161.07520474989258,2.584853664631787,2.478359699751436,4425,2,2
n6,626.6,0.3267842737494481,,16.99065422640473,10.29464279396335,10.41273011889064,3.739861185559653,155.32013780916134,168.47902914964186,153.31669432509744,2.5406369155675144,2.229926390608172,4426,2,2
n6,626.7,0.3667161217519069,,17.04288054150725,10.192144561376786,10.889108249467652,4.076679546932169,149.52329487867885,174.9825113224265,148.28141758355932,2.7210692145876885,2.121541354294369,4427,2,2
n6,626.8,0.5889019044267453,,17.38709805512592,10.349754646559388,11.370952932112182,4.370396152126576,143.19954340888046,177.34693595589744,143.59235512816082,3.4327584195193253,1.7622890731416492,4428,2,2
n6,626.9,0.5078549362834647,,17.80946363201892,10.63185887818324,11.911316860041987,4.764177455104172,137.40577734316594,170.77933225492416,139.22457028000633,4.302952821214623,1.542686389536332,4429,2,2
n6,627.0,0.6226263784088473,,18.329021436254187,11.157822147195192,12.53130933766475,5.377457479628391,133.2160452954958,164.06503935872092,136.69258271784304,5.15889173222963,2.099885273910088,4430,2,2
n6,627.1,0.7788506475844716,,18.992348582838435,11.878260843618506,13.283841924446358,6.170876307521229,127.2784112009798,154.81781059272168,134.40058727914413,5.525257508545013,2.807788592635939,4431,2,2
n6,627.2,1.0056720256297662,,19.72760255799528,12.678734698056404,14.132676609583152,7.069253420581129,121.1988354553684,145.62928856735272,131.79429072770264,5.483269141031919,3.449368284738339,4432,0,0
n6,627.3,0.7794680401486841,,20.549908649771115,13.549139966914096,15.047173642006353,8.019256490951886,119.1191114765678,139.90416539384,131.01351865326947,5.107063319669451,4.028029024223677,4433,0,0
n6,627.4,0.6754429105634868,,21.364718744715866,14.409488639643865,15.934726428786734,8.948477197463273,120.11917044267004,135.7426120883918,133.12987768583645,4.6372927367592105,4.345493251367925,4434,0,0
n6,627.5,0.740600614953537,,22.212514417617264,15.285944054703547,16.858651458099516,9.917136815925389,122.72257833208198,133.251125075731,136.04404945269863,4.207198936377005,4.249570502386129,4435,0,0
n6,627.6,0.740388572221321,,22.97857491075854,16.054942491840777,17.68150552530958,10.785253558715551,128.41245818871744,134.0202988407823,140.99518363547028,3.706467108358299,3.829497350802086,4436,0,0
n6,627.7,0.6274976307218824,,23.654037165389067,16.767637405929225,18.37514944539591,11.56801543629744,135.78331211131643,136.97793415066724,147.20732148854347,3.407259519663169,3.3746497216542304,4437,2,2
n6,627.8,0.5585278941135177,,24.222347695044,17.43871594774106,18.936831956125182,12.293127427265365,143.67730650541728,142.01368721227692,153.305434378875,3.163648338617349,2.882535283790989,4438,2,2
n6,627.9,0.3532095357707231,,24.65829061072024,18.06856433939394,19.324662311598004,12.946109889840102,151.74966730364144,148.34804781339147,159.814595731238,2.7782438777662777,2.5784530701791657,4439,2,2
n6,628.0,0.4433369379114005,,24.98274299837713,18.64304724859116,19.569668616733733,13.511229706254376,160.52503742770443,156.42365322414577,166.82195570965916,2.1189571074332108,2.522086473641643,4440,2,2
n6,628.1,0.3924901143368692,,25.15991568708489,19.1235207747432,19.66403976023149,13.9767605759293,171.38361416794163,166.89441822923925,175.49867718595138,1.293068360413138,2.5080707892318976,4441,2,2
n6,628.2,0.3478122230961114,,25.14482660222496,19.47136283177066,19.55909728519909,14.282613326385016,176.70400561649203,178.7226147106977,174.5828543920204,0.9578984580705416,2.2597520050397333,4442,2,2
n6,628.3,0.2213718620321249,,24.94494199035574,19.72818216789968,19.243374145508497,14.45672654571334,165.77803624102043,169.43737832932985,164.67907014804246,1.1519621011677506,2.0574566578687445,4443,2,2
n6,628.4,0.1306982857200326,,24.61903683169585,19.968069846802425,18.87503007479064,14.644574185100648,155.11267436644502,157.26366732354452,154.76104173969122,1.4329815529027794,2.09740498082259,4444,2,2
n6,628.5,0.1545016359158708,,24.18209214713589,20.21252495094336,18.40988024128232,14.81304802623618,143.95009549633073,144.58798552616423,144.4930886703927,1.8699156073501952,2.1751501471965144,4445,2,2
n6,628.6,0.59750110139985,,23.62620492231073,20.44178534245437,17.853860220879184,14.964532796751165,133.0138477191412,132.180835487269,133.70191811486876,1.980692763303195,2.361621318409332,4446,0,0
n6,628.7,0.4914027359348874,,22.957136738482525,20.606562022746893,17.160071111825584,15.011601423256922,121.34509269813994,119.93918101183664,121.73827761534682,2.2330864396652905,2.854374296921013,4447,0,0
n6,628.8,-0.0185768959140478,,22.114483662194488,20.66670993382809,16.37116469531539,15.014394390364584,107.62180291619264,106.94493428921136,107.93050482288244,2.37457633068172,3.524920225294062,4448,0,0
n6,628.9,0.1101070058155631,,21.155017424295096,20.65280151725286,15.514694819223868,14.967735027465066,92.1102686620229,93.14968245220328,92.59081282615574,2.2257920254029737,4.28055389953457,4449,0,0
n6,629.0,0.341847815451955,,20.118987207740144,20.56677004311129,14.585678394371856,14.840972581688456,74.76603746947141,78.32803135687828,76.28257418583183,2.4474841275559958,4.808526681327336,4450,0,0
n6,629.1,0.3161011702666133,,19.026937413259613,20.37092699487611,13.633258033982706,14.639220042514404,57.42436223968892,64.5457723523985,59.80053882944105,2.411362829362849,4.868714821693418,4451,0,0
n6,629.2,0.5390743447069641,,18.03932919657307,20.198591451579787,12.812826041544705,14.484544686164018,42.08296452776585,52.59762676955826,44.7459785731935,2.168095600034146,4.569135417037101,4452,0,0
n6,629.3,0.5013070362357225,,17.137951496717616,20.06140156849078,12.079403213516525,14.36051701427791,30.585251356196835,42.7855340439902,32.75113191287579,2.4254099098690154,4.025804295651268,4453,3,3
n6,629.4,0.1511618551628965,,16.27429071739456,19.890425321947696,11.403348883080437,14.243854319204004,21.239911775270656,33.727778429913315,22.94142072220751,2.9103638668695337,3.3996409700477845,4454,3,3
n6,629.5,0.2341692239987843,,15.435916054518156,19.66047940558871,10.856432772866532,14.171658426875858,14.484565066760098,25.85965587999314,14.654091878569574,3.395302503652189,2.8738597918475213,4455,3,3
n6,629.6,0.4418434094411623,,14.647966093565392,19.36758865916217,10.377826521809569,14.083414641265266,8.641168045259747,18.360756450599496,7.6357475222567075,3.6628466623416736,2.435313629264079,4456,3,3
n6,629.7,0.3108451758545391,,13.939212602414347,19.070277040205184,9.944901750063307,13.956899960977951,4.040416690549449,10.782178264422868,2.4781549612563936,3.723452468085136,2.1249722836746714,4457,3,3
n6,629.8,0.3364411489033769,,13.271460516800962,18.7278638479005,9.556475112711198,13.7925978354284,1.4586117843529962,4.10255421694086,0.5240934866648672,3.519051046843827,1.9792335778582597,4458,3,3
n6,629.9,0.1665247276577344,,12.679414958634126,18.38095764790417,9.261219743126032,13.658918496982825,1.5387442074082571,3.274510882177708,3.0187463894313566,3.3358206200366887,2.0013242919853305,4459,3,3
n6,630.0,0.2968333287279294,,12.039184481725735,17.929544595758887,9.004892199796267,13.493980182677214,6.96553338253176,11.90946841630344,6.964335041418252,3.113037801601862,2.0992463508651045,4460,3,3
n6,630.1,0.4304472814514256,,11.40061558707759,17.470748845122827,8.853525237891935,13.434537600554927,12.576555719537396,20.430046389250805,11.111246677354243,2.775731065220969,1.9387747158386943,4461,3,3
n6,630.2,0.2055336210540562,,10.814447845265754,16.99716579437184,8.799924331769372,13.400906357770312,18.451654468683444,29.431289243533456,14.5973340661412,2.6993226487866875,1.470902617535106,4462,3,3
n6,630.3,0.2346134437244716,,10.298284507955294,16.511815363134446,8.872384101536548,13.434359370930814,24.553839673555014,38.34072822681051,18.010459958531868,2.7131063484996254,0.940058276350612,4463,3,3
n6,630.4,0.3980393685424284,,9.85261703779892,16.037127614397555,9.041138291315804,13.52466003875714,29.77405367281898,46.95253982114335,20.78412565122653,2.70241850675326,0.4943316258535211,4464,3,3
n6,630.5,0.5778800261163363,,9.424033321156845,15.553359921706232,9.239426933498487,13.655083229904708,35.91585303430202,56.93195969728458,23.13736486498459,2.669778988466032,0.1236174134854319,4465,3,3
n6,630.6,0.5500355250149612,,8.98732476293999,15.051347776068493,9.417288770630522,13.795957012027932,43.95432758313388,67.30117542599658,27.330121612918877,2.618703823264723,0.5068907184611309,4466,1,1
n6,630.7,0.8313748764252366,,8.530728735907394,14.557869307392576,9.572831012987468,13.963807142009678,53.59102398241015,77.12262930163371,34.3749803730779,2.5219552307458857,0.739446514001387,4467,1,1
n6,630.8,0.7165058623315399,,8.055947720590403,14.066151651162002,9.756461033794931,14.193168491591877,63.946135339481344,87.34138812355997,42.512815662456575,2.490707391218704,0.7322670332950093,4468,1,1
n6,630.9,0.3252100887291256,,7.612017072554396,13.578051777448144,9.93821521252715,14.388858586727554,72.85586080926817,96.1990657048458,50.43839525125179,2.712351347024053,0.500215001631785,4469,1,1
n6,631.0,-0.0368045298905969,,7.032631939091421,13.009953746981957,10.023393520765156,14.519867467050318,79.04976510311877,102.23498249925086,58.10351240026907,3.2299693882531284,0.3730005930549345,4470,1,1
n6,631.1,0.131002981706784,,6.370653611070265,12.374825472225655,10.02213809966649,14.592948190591244,82.33029282972245,107.1161317893588,64.1891436491386,3.651791080618675,0.2449136818861439,4471,1,1
n6,631.2,0.149309851305799,,5.741688155093264,11.74683358544605,10.055693444665271,14.669584005275723,87.60312674561862,111.52355138202928,72.09349803474386,3.791977918204706,0.2965566483236931,4472,1,1
n6,631.3,-0.0723012138388844,,5.129649876054026,11.141334130549916,10.01828235288886,14.705029857224506,92.95913666949514,115.67624693537994,79.82855940423507,3.799335323413254,0.3597283062548504,4473,1,1
n6,631.4,-0.1421235722329598,,4.592961257687934,10.588299946455614,9.952646649524969,14.700081903622753,97.62298806033924,118.8151555757197,86.92098129180063,3.717152883671532,0.4854533827963379,4474,1,1
n6,631.5,-0.2150664271388865,,4.103695573458072,10.064377075528885,9.87509631513266,14.67797702100424,106.98784614455748,123.12926399779758,97.40177574929317,3.357133697772501,0.6171008500399281,4475,1,1
n6,631.6,0.0968352259393034,,3.7333561208129113,9.630437826401732,9.821109261423176,14.670281406688208,117.85207219746076,128.49150625608507,108.14265425173278,3.12471620315903,0.6027769697041505,4476,1,1
n6,631.7,0.2329383170943902,,3.3271795205800494,9.189032541140032,9.66721648144151,14.59787290492377,127.49954187043336,133.60478122749362,117.6138588207763,3.20154694854296,0.5062402709628818,4477,1,1
n6,631.8,-0.0057682031199949,,2.951202392178988,8.79626687873992,9.499648388077814,14.507217757110867,135.17372070470628,137.30455731565974,125.49407335493676,3.0148134186365017,0.4147320775826726,4478,1,1
n6,631.9,0.035831929530928,,2.617652691440116,8.46028936077778,9.34003089559119,14.419712558640931,141.89580403218008,140.59971460883492,131.90251567588786,2.679423485246037,0.2990611297827195,4479,2,2
n6,632.0,-0.0464543237448986,,2.370496162392845,8.220439546345272,9.131080372406348,14.269978929993568,147.2776239549866,142.94951636014588,137.44332373155154,2.2258198497498998,0.3270846847037252,4480,2,2
n6,632.1,-0.2274356885660269,,2.2224083982434943,8.099129342986922,8.906168977340503,14.09736107764329,150.8676650083899,143.85812510690744,141.73045704685774,1.4871294302218203,0.3627471439376294,4481,2,2
n6,632.2,-0.3373483254534905,,2.156987521110524,8.04824733724583,8.732006185857186,13.963808085904803,154.19204107886708,145.16424439655918,145.0270808482173,0.8142990192570535,0.2711447744979137,4482,2,2
n6,632.3,-0.3764621880455634,,2.152795440142369,8.024302689434,8.619283195480648,13.862062022932149,158.8551348105184,146.99235476843967,149.16743966049657,0.5652156440505149,0.1747708340865296,4483,2,2
n6,632.4,-0.6079686742910098,,2.093585980388821,7.983079668147751,8.484125685957844,13.78684287753962,161.95194806271843,149.54268201137813,151.29135894331628,0.5467383468510628,0.1631603488747634,4484,2,2
n6,632.5,-0.4837661416457215,,2.033775207825526,7.943115050843907,8.339160722077391,13.713660267019565,166.45090652281118,153.11786848172738,154.1587677155957,0.4423088678456679,0.2675071241274088,4485,2,2
n6,632.6,-0.0979863579312728,,1.9685556956728405,7.931637157305083,8.174653521559033,13.625131434746892,168.67034573117564,155.69099733244866,154.72113083862578,0.1857126188907532,0.4199654014246213,4486,2,2
n6,632.7,0.4343686011723658,,1.9553895722872825,7.919632600750311,8.087749156113155,13.567593631366863,169.17543330211504,157.13184203799813,154.33211610343386,0.1154728328428565,0.2827591146523573,4487,2,2
n6,632.8,1.044772266478715,,1.971143309299623,7.856150714971622,8.050154963757539,13.485936620768356,169.13140856009386,158.98662430216376,152.83893705702374,0.5032830249023604,0.2247144148601543,4488,2,2
n6,632.9,1.2403977277150662,,1.9912975097250587,7.734651567099567,8.052926111268217,13.392317760583827,169.31900451496358,160.79863766513802,151.50387222322618,1.1138494155120098,0.5970017389996993,4489,2,2
n6,633.0,0.9639285189537662,,1.9730290710667944,7.569551490969824,8.01737214079385,13.250426788314495,169.42217759619354,160.35864569806523,151.48633065126862,1.607834560633386,0.898117708214244,4490,2,2
n6,633.1,0.7600935698394757,,2.0122834584982803,7.407624999624711,8.077725996681247,13.109451932218162,164.51098326994045,158.87610392659042,147.07693684612838,1.697308566457756,1.2576484547045224,4491,2,2
n6,633.2,0.5411367081184332,,2.0754029431901317,7.235108385928537,8.156627773581214,12.956240270946534,160.2076000341371,157.18448263635776,142.98877646815194,1.7090604218088452,1.6021562679803223,4492,2,2
n6,633.3,0.4156893739072312,,2.1424971134447293,7.113572820640548,8.251647210458914,12.856067269502196,154.72424897831308,155.17871068715283,137.9235669297105,1.9164562345504703,1.7190853480544248,4493,2,2
n6,633.4,0.3684297549397237,,2.1272682355632417,6.966330405185423,8.278730619262495,12.73891599078186,151.7096536731326,154.4705985772133,134.74687461494588,2.394733582106249,1.750942854183804,4494,2,2
n6,633.5,0.5488443837929102,,2.1478981846032337,6.783426371961045,8.342282643830513,12.588454950043792,148.8192120302441,153.12614355916116,132.49773251817385,2.74636856983236,2.009306045223947,4495,2,2
n6,633.6,0.920696695160767,,2.2223228384427496,6.59920922194452,8.416593888414244,12.412478805060292,148.20487076637835,152.28542822580357,132.24633006560313,2.9307381070999896,2.0506458807975334,4496,2,2
n6,633.7,1.2487105200059014,,2.2324022773891428,6.417726171710868,8.424356451229592,12.245286578187873,145.68868170258537,151.79750276551158,130.32946620476685,3.3444740519928136,2.371752177170324,4497,2,2
n6,633.8,0.5538214757037071,,2.261782284960328,6.211803463779281,8.493295447987443,12.117090548563295,144.62428986590442,153.75626560270393,128.37038595190091,3.829625430921048,2.884473729374492,4498,2,2
n6,633.9,0.2295451590755059,,2.2920066074457077,5.980885550613939,8.548838713425285,11.943618793862868,145.84137064426272,156.74894896629036,127.1097444745257,3.998870509512537,2.9899464284898536,4499,2,2
n6,634.0,0.4669429975564347,,2.333646641188763,5.756058425228665,8.584316187914608,11.735929524417182,146.22536933721142,158.62377418497942,125.99077163652646,3.9802563722946656,2.873527090214294,4500,2,2
n6,634.1,0.2747456935821953,,2.3105388492623598,5.520309366198483,8.58118759544741,11.523975865822406,147.59758760299474,159.78400196481755,125.85538884157928,3.838228039528646,2.9688569638272964,4501,2,2
n6,634.2,0.2502485053351299,,2.414716252821969,5.347352045514159,8.684700292964406,11.327295776105371,148.18981165437805,158.66347831995483,125.4476883706776,3.469383463506126,3.095864948441894,4502,2,2
n6,634.3,0.2562008642954625,,2.516628733060318,5.243623071749057,8.748209928756722,11.15856811056262,148.50299550339037,156.13948983176073,125.65168489591296,3.052565004121226,2.838446041622436,4503,2,2
n6,634.4,-0.4221385758189889,,2.627268330637252,5.203162643118246,8.78179778157834,11.03823269411786,149.42431422991342,154.74906244150202,126.94569803016218,2.6030351286811864,2.508134302453281,4504,2,2
n6,634.5,-0.6346280497536065,,2.716311147250121,5.174903006035013,8.75965536120618,10.952945503318247,151.27781770732918,152.97873057022787,129.90633516297373,2.2510775587490865,2.153873767063472,4505,2,2
n6,634.6,-0.117956820969834,,2.772500164482379,5.157809634647497,8.703490335817667,10.92935726878222,152.9064825450647,152.28465612753865,132.23501194056595,2.246128913101958,1.7367513355155824,4506,2,2
n6,634.7,-0.0598532131363574,,2.745462897706469,5.093898389119927,8.53465507907863,10.888110365322396,156.86388161923122,153.4893494041322,136.68499859495148,2.37817934952386,1.1676699062579956,4507,2,2
