mouse_identity,time_s,zscore_DA,behavior_active,distance_head_res__head_int,distance_head_res__hind_int,distance_head_int__hind_res,distance_hind_res__hind_int,angle_head_res__head_int_deg,angle_head_res__hind_int_deg,angle_head_int__hind_res_deg,velocity_resident,velocity_intruder,hmm_state,hmm_state_smoothed
n5,1310.0,1.0219306635764993,,0.2860871833919433,7.040482917049276,4.588788653599378,6.5707716990876985,51.70727600622581,50.42173126029729,59.70290611567725,0.0480751461540866,0.2501414743620441,3,3
n5,1310.1,1.5517234598305256,,0.3527178957386496,7.064369955428105,4.5337254219077785,6.588232909142572,51.43998689519006,49.97179979395986,60.18565222141586,0.0893014522630195,0.2746121989497347,3,3
n5,1310.2,2.0437687194939165,,0.2848782858837483,7.102647644350434,4.654140136166105,6.614195532341257,47.83392285345889,47.87411491140759,57.36305805561364,0.098591554129646,0.4555287302484148,3,3
n5,1310.3,1.784346507500168,,0.281958217352141,7.141480090994112,4.697490192519239,6.629561701423164,44.85252685340279,46.35369213935067,55.14851265266063,0.1271187551152068,0.0408643963081598,3,3
n5,1310.4,1.2328169479677105,,0.3409457252515482,7.174532425130635,4.6853257175819545,6.646692241614871,50.08619365459092,47.654561942981616,60.61652644875068,0.2086714114387511,0.3431072114360619,3,3
n5,1310.5,0.8398503859612251,,0.4104818972777617,7.208175990629451,4.609005742143996,6.688324217213434,54.470714210558896,49.355477880391135,64.9431528177337,0.2492340736029491,0.5930178672453746,3,3
n5,1310.6,0.5492571133344318,,0.6243107438934264,7.223687047314736,4.327694385944021,6.710370798115736,57.20940931868199,51.09122895496933,67.26078628509735,0.23701130205902,0.8552110469023961,3,3
n5,1310.7,0.385294772320525,,0.8403391907118763,7.201759978183109,4.076137350899868,6.705915647546767,57.29081991130249,52.77854183384829,66.77993486074637,0.2453692202591349,0.9524695336579306,3,3
n5,1310.8,0.3351816664276257,,0.9854097425223832,7.155839175762098,3.8917494829385633,6.686009571850934,55.48532830551568,54.36334177247795,64.37257358224133,0.2480248588879724,0.9986700346893328,3,3
n5,1310.9,0.3402332519805978,,1.1381787013247218,7.102299927751086,3.625400927640097,6.666936766372946,52.76620257750591,55.74865527600412,61.12089609868177,0.2402865998221108,0.8783221644688946,3,3
n5,1311.0,0.2552229518890871,,1.2387416994119735,7.053348984269204,3.387437559442178,6.6573128043200684,52.04167300733718,56.94130194012928,59.968913719777504,0.2145335605420907,0.6798210134932043,3,3
n5,1311.1,0.3979148004055546,,1.2686399756945088,6.995441340778456,3.173867038677242,6.644076120872999,50.75131216362945,57.81736548111374,58.39927037576672,0.1696147710594228,0.3169686309874709,3,3
n5,1311.2,1.151968106300952,,1.123607111024233,6.969715283426356,3.1293429679953846,6.661102740005736,50.64254193132865,58.33728662870823,58.2382963221653,0.1345867308975978,0.4413922206870587,3,3
